@antv/gi-assets-algorithm,2.4.19,2026-05-19 01:56:44 UTC,2026-05-19 02:06:52 UTC
@antv/x6-plugin-minimap,2.1.7,2026-05-19 01:56:42 UTC,2026-05-19 02:06:53 UTC
@antv/g2-brush,0.1.2,2026-05-19 01:56:43 UTC,2026-05-19 02:06:53 UTC
fixed-round,1.1.2,2026-05-19 01:56:40 UTC,2026-05-19 02:06:58 UTC
@antv/x6-vue3-shape,1.1.0,2026-05-19 01:56:42 UTC,2026-05-19 02:07:00 UTC
@antv/x6,3.2.7,2026-05-19 01:56:43 UTC,2026-05-19 02:07:04 UTC
@antv/g-plugin-svg-renderer,2.5.1,2026-05-19 01:56:42 UTC,2026-05-19 02:07:05 UTC
@antv/mcp-server-antv,0.2.8,2026-05-19 01:56:42 UTC,2026-05-19 02:07:07 UTC
@antv/l7-composite-layers,0.19.1,2026-05-19 02:06:04 UTC,2026-05-19 02:07:21 UTC
@antv/g-device-api,1.8.13,2026-05-19 02:06:02 UTC,2026-05-19 02:07:23 UTC
@antv/coord,0.5.7,2026-05-19 01:56:43 UTC,2026-05-19 02:07:24 UTC
@antv/x6-plugin-stencil,2.2.5,2026-05-19 01:56:42 UTC,2026-05-19 02:07:27 UTC
@antv/coord,0.6.7,2026-05-19 02:06:03 UTC,2026-05-19 02:07:30 UTC
@antv/g-webgpu-core,0.9.2,2026-05-19 02:06:01 UTC,2026-05-19 02:07:34 UTC
@antv/adjust,0.4.5,2026-05-19 02:06:01 UTC,2026-05-19 02:07:37 UTC
@antv/util,3.4.11,2026-05-19 01:56:42 UTC,2026-05-19 02:07:37 UTC
@antv/l7-react,2.6.3,2026-05-19 02:06:03 UTC,2026-05-19 02:07:37 UTC
@antv/g-web-animations-api,2.3.32,2026-05-19 02:06:01 UTC,2026-05-19 02:07:38 UTC
@antv/f2-react,5.15.0,2026-05-19 01:56:40 UTC,2026-05-19 02:07:42 UTC
@antv/l7-maps,2.27.10,2026-05-19 02:06:03 UTC,2026-05-19 02:07:43 UTC
@antv/gi-assets-janusgraph,1.3.15,2026-05-19 02:06:01 UTC,2026-05-19 02:07:43 UTC
@antv/g-webgpu-unitchart,0.7.1,2026-05-19 02:06:00 UTC,2026-05-19 02:07:46 UTC
@antv/graphlib,2.2.4,2026-05-19 02:06:01 UTC,2026-05-19 02:07:47 UTC
miz,1.2.1,2026-05-19 02:06:01 UTC,2026-05-19 02:07:48 UTC
@antv/f6-element,0.2.1,2026-05-19 02:06:00 UTC,2026-05-19 02:07:48 UTC
@antv/knowledge,1.3.4,2026-05-19 02:06:01 UTC,2026-05-19 02:07:49 UTC
@antv/g6-mobile,0.3.2,2026-05-19 02:06:01 UTC,2026-05-19 02:07:51 UTC
@antv/gpt-vis,1.1.0,2026-05-19 01:56:45 UTC,2026-05-19 02:07:52 UTC
@antv/gi-assets-neo4j,2.3.15,2026-05-19 02:06:00 UTC,2026-05-19 02:07:52 UTC
@antv/g-dom-mutation-observer-api,2.1.42,2026-05-19 01:56:41 UTC,2026-05-19 02:07:52 UTC
@antv/dw-transform,1.3.7,2026-05-19 02:06:00 UTC,2026-05-19 02:07:55 UTC
@antv/g6-plugin-map-view,0.1.4,2026-05-19 01:56:42 UTC,2026-05-19 02:07:55 UTC
@antv/l7-map,2.27.10,2026-05-19 02:06:03 UTC,2026-05-19 02:07:56 UTC
@antv/graphin,3.2.5,2026-05-19 02:06:00 UTC,2026-05-19 02:07:56 UTC
@antv/dumi-theme-antv,0.10.4,2026-05-19 02:06:04 UTC,2026-05-19 02:07:56 UTC
@antv/li-editor,1.7.1,2026-05-19 01:56:42 UTC,2026-05-19 02:07:57 UTC
@antv/gi-sdk,3.2.0,2026-05-19 02:06:01 UTC,2026-05-19 02:07:58 UTC
@antv/g6-extension-react,0.4.7,2026-05-19 02:06:00 UTC,2026-05-19 02:08:02 UTC
@antv/data-samples,1.2.1,2026-05-19 02:06:04 UTC,2026-05-19 02:08:02 UTC
@antv/x6-react-shape,3.2.1,2026-05-19 02:06:01 UTC,2026-05-19 02:08:02 UTC
@antv/gi-assets-hugegraph,1.3.15,2026-05-19 02:06:00 UTC,2026-05-19 02:08:03 UTC
@antv/x6-vue3-shape,1.2.0,2026-05-19 02:06:01 UTC,2026-05-19 02:08:03 UTC
@antv/g2-extension-ava,0.4.0,2026-05-19 02:06:00 UTC,2026-05-19 02:08:05 UTC
@antv/g-camera-api,2.2.45,2026-05-19 02:06:01 UTC,2026-05-19 02:08:07 UTC
@antv/g-plugin-canvas-picker,2.5.1,2026-05-19 02:06:01 UTC,2026-05-19 02:08:08 UTC
@antv/narrative-text-vis,0.5.16,2026-05-19 02:06:04 UTC,2026-05-19 02:08:09 UTC
@antv/f-engine,1.12.0,2026-05-19 02:06:01 UTC,2026-05-19 02:08:10 UTC
@antv/g2-plugin-slider,2.3.1,2026-05-19 02:06:01 UTC,2026-05-19 02:08:11 UTC
@antv/scale,0.7.2,2026-05-19 02:06:01 UTC,2026-05-19 02:08:11 UTC
@antv/g-math,3.3.0,2026-05-19 02:06:00 UTC,2026-05-19 02:08:11 UTC
@antv/f-vue,1.11.0,2026-05-19 01:56:41 UTC,2026-05-19 02:08:12 UTC
@antv/l7-extension-g-layer,1.2.0,2026-05-19 02:06:00 UTC,2026-05-19 02:08:12 UTC
@antv/g-lottie-player,1.3.1,2026-05-19 02:06:01 UTC,2026-05-19 02:08:12 UTC
@antv/g-base,0.7.16,2026-05-19 02:06:03 UTC,2026-05-19 02:08:13 UTC
@lint-md/parser,0.2.14,2026-05-19 02:06:00 UTC,2026-05-19 02:08:14 UTC
@antv/gi-assets-scene,2.4.21,2026-05-19 02:06:01 UTC,2026-05-19 02:08:16 UTC
@antv/f6,0.2.19,2026-05-19 02:06:01 UTC,2026-05-19 02:08:16 UTC
@antv/g6-editor,1.4.0,2026-05-19 02:06:03 UTC,2026-05-19 02:08:17 UTC
@antv/f6-plugin,1.2.6,2026-05-19 02:06:03 UTC,2026-05-19 02:08:19 UTC
@antv/g-plugin-matterjs,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:08:19 UTC
@antv/g-plugin-rough-canvas-renderer,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:08:19 UTC
@antv/event-emitter,0.3.3,2026-05-19 02:06:00 UTC,2026-05-19 02:08:20 UTC
@antv/x6-plugin-history,2.4.4,2026-05-19 02:06:00 UTC,2026-05-19 02:08:20 UTC
slice.js,1.2.1,2026-05-19 01:56:41 UTC,2026-05-19 02:08:21 UTC
@antv/dom-util,2.2.4,2026-05-19 02:06:00 UTC,2026-05-19 02:08:21 UTC
@antv/x6-angular-shape,3.2.1,2026-05-19 02:06:00 UTC,2026-05-19 02:08:21 UTC
@antv/g-plugin-rough-svg-renderer,2.2.1,2026-05-19 01:56:42 UTC,2026-05-19 02:08:23 UTC
@antv/vis-predict-engine,0.3.1,2026-05-19 02:06:01 UTC,2026-05-19 02:08:24 UTC
@antv/data-wizard,2.2.4,2026-05-19 02:06:00 UTC,2026-05-19 02:08:25 UTC
@antv/g6-plugin,0.10.25,2026-05-19 02:06:00 UTC,2026-05-19 02:08:25 UTC
@lint-md/core,2.2.0,2026-05-19 02:06:03 UTC,2026-05-19 02:08:26 UTC
@antv/calendar-heatmap,1.3.2,2026-05-19 02:06:00 UTC,2026-05-19 02:08:27 UTC
@antv/g-plugin-control,2.2.1,2026-05-19 01:56:41 UTC,2026-05-19 02:08:27 UTC
@antv/gi-assets-graphscope,2.3.15,2026-05-19 02:06:00 UTC,2026-05-19 02:08:30 UTC
@antv/gi-assets-tugraph,2.3.15,2026-05-19 02:06:00 UTC,2026-05-19 02:08:30 UTC
@antv/g-plugin-webgl-device,1.11.17,2026-05-19 02:06:00 UTC,2026-05-19 02:08:31 UTC
@antv/g-plugin-canvaskit-renderer,2.5.1,2026-05-19 02:06:01 UTC,2026-05-19 02:08:32 UTC
@antv/awards,0.2.9,2026-05-19 02:06:01 UTC,2026-05-19 02:08:40 UTC
@antv/dw-util,1.3.4,2026-05-19 02:06:01 UTC,2026-05-19 02:08:40 UTC
@antv/l7-editor,1.3.13,2026-05-19 02:06:03 UTC,2026-05-19 02:08:45 UTC
@antv/g-mobile-canvas,1.3.1,2026-05-19 02:06:01 UTC,2026-05-19 02:08:45 UTC
@antv/gi-assets-algorithm,2.5.19,2026-05-19 02:06:02 UTC,2026-05-19 02:08:45 UTC
@antv/f2-algorithm,5.8.0,2026-05-19 01:56:40 UTC,2026-05-19 02:08:48 UTC
@antv/data-set,0.13.8,2026-05-19 02:06:01 UTC,2026-05-19 02:08:48 UTC
@antv/dw-random,1.3.7,2026-05-19 02:06:01 UTC,2026-05-19 02:08:55 UTC
@antv/layout-wasm,1.6.2,2026-05-19 02:06:00 UTC,2026-05-19 02:08:58 UTC
@antv/g2plot-schemas,1.4.2,2026-05-19 02:06:00 UTC,2026-05-19 02:08:59 UTC
@antv/f2-wx,4.2.51,2026-05-19 02:06:00 UTC,2026-05-19 02:09:01 UTC
@antv/sam,0.4.0,2026-05-19 02:06:01 UTC,2026-05-19 02:09:03 UTC
@antv/li-sam-assets,0.3.4,2026-05-19 02:06:04 UTC,2026-05-19 02:09:03 UTC
@antv/li-analysis-assets,1.11.1,2026-05-19 02:06:02 UTC,2026-05-19 02:09:04 UTC
@antv/dw-analyzer,1.3.5,2026-05-19 02:06:01 UTC,2026-05-19 02:09:05 UTC
@antv/f6-wx,0.2.7,2026-05-19 02:06:00 UTC,2026-05-19 02:09:08 UTC
@antv/g2plot,2.5.35,2026-05-19 01:56:42 UTC,2026-05-19 02:09:09 UTC
@antv/l7-three,2.27.10,2026-05-19 02:06:01 UTC,2026-05-19 02:09:10 UTC
@antv/gi-sdk-app,1.4.10,2026-05-19 02:06:00 UTC,2026-05-19 02:09:11 UTC
jest-expect,0.2.1,2026-05-19 02:05:59 UTC,2026-05-19 02:09:12 UTC
@antv/g-webgl-compute,0.2.1,2026-05-19 02:06:01 UTC,2026-05-19 02:09:14 UTC
@antv/algorithm,0.3.26,2026-05-19 02:06:04 UTC,2026-05-19 02:09:14 UTC
@antv/geo-coord,1.1.8,2026-05-19 01:56:41 UTC,2026-05-19 02:09:14 UTC
@antv/g-plugin-a11y,1.6.1,2026-05-19 02:05:59 UTC,2026-05-19 02:09:18 UTC
@antv/interaction,0.3.5,2026-05-19 02:06:01 UTC,2026-05-19 02:09:19 UTC
@antv/f6-core,0.2.2,2026-05-19 02:06:03 UTC,2026-05-19 02:09:21 UTC
@antv/g6-alipay,0.2.1,2026-05-19 02:05:59 UTC,2026-05-19 02:09:22 UTC
byte-parser,1.2.0,2026-05-19 02:06:00 UTC,2026-05-19 02:09:22 UTC
@antv/hierarchy,0.9.1,2026-05-19 02:06:00 UTC,2026-05-19 02:09:24 UTC
@antv/infographic,0.4.19,2026-05-19 02:06:01 UTC,2026-05-19 02:09:27 UTC
@antv/g-plugin-webgpu-device,1.11.17,2026-05-19 02:06:00 UTC,2026-05-19 02:09:27 UTC
@antv/x6-plugin-snapline,2.3.7,2026-05-19 02:06:00 UTC,2026-05-19 02:09:28 UTC
@antv/l7-draw,3.3.5,2026-05-19 02:06:02 UTC,2026-05-19 02:09:29 UTC
@antv/smart-color,0.4.1,2026-05-19 02:06:01 UTC,2026-05-19 02:09:30 UTC
@antv/x6-vector,1.6.2,2026-05-19 02:06:01 UTC,2026-05-19 02:09:30 UTC
@antv/gi-assets-xlab,0.3.30,2026-05-19 02:06:03 UTC,2026-05-19 02:09:31 UTC
@antv/f2,5.16.0,2026-05-19 02:06:01 UTC,2026-05-19 02:09:31 UTC
@antv/mcp-server-chart,0.11.10,2026-05-19 02:06:00 UTC,2026-05-19 02:09:31 UTC
@antv/l7-component,2.27.10,2026-05-19 02:06:04 UTC,2026-05-19 02:09:34 UTC
@antv/gi-public-data,1.2.1,2026-05-19 02:06:01 UTC,2026-05-19 02:09:34 UTC
@antv/gi-assets-tugraph-analytics,0.4.15,2026-05-19 02:06:00 UTC,2026-05-19 02:09:35 UTC
@antv/word-scale-chart,0.5.4,2026-05-19 02:05:59 UTC,2026-05-19 02:09:35 UTC
@antv/g-webgpu-raytracer,0.7.1,2026-05-19 02:06:01 UTC,2026-05-19 02:09:36 UTC
@antv/vendor,1.1.11,2026-05-19 01:56:44 UTC,2026-05-19 02:09:36 UTC
@antv/g-plugin-webgl-renderer,1.2.26,2026-05-19 02:06:01 UTC,2026-05-19 02:09:38 UTC
@antv/g-plugin-3d,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:09:38 UTC
@antv/f6-alipay,0.2.7,2026-05-19 02:06:00 UTC,2026-05-19 02:09:39 UTC
jest-random-mock,1.2.0,2026-05-19 02:05:59 UTC,2026-05-19 02:09:39 UTC
@antv/dw-random,1.2.7,2026-05-19 01:56:42 UTC,2026-05-19 02:09:39 UTC
@antv/g-plugin-physx,2.2.1,2026-05-19 01:56:41 UTC,2026-05-19 02:09:44 UTC
@antv/l7-leaflet,1.2.2,2026-05-19 02:06:01 UTC,2026-05-19 02:09:46 UTC
@antv/color-util,2.2.6,2026-05-19 02:05:59 UTC,2026-05-19 02:09:49 UTC
jest-random-mock,1.1.0,2026-05-19 01:56:41 UTC,2026-05-19 02:09:50 UTC
@antv/color-schema,0.4.3,2026-05-19 02:06:00 UTC,2026-05-19 02:09:52 UTC
@antv/g-webgpu-engine,0.9.2,2026-05-19 02:06:00 UTC,2026-05-19 02:09:54 UTC
@antv/gi-common-components,1.5.16,2026-05-19 02:06:02 UTC,2026-05-19 02:09:55 UTC
@antv/xflow,2.3.13,2026-05-19 02:06:03 UTC,2026-05-19 02:09:55 UTC
@antv/g-canvas,2.4.0,2026-05-19 02:06:00 UTC,2026-05-19 02:09:57 UTC
@antv/g6-core,0.10.24,2026-05-19 02:06:03 UTC,2026-05-19 02:09:57 UTC
onfire.js,2.2.1,2026-05-19 02:05:59 UTC,2026-05-19 02:09:57 UTC
@antv/gi-mock-data,1.2.5,2026-05-19 02:05:59 UTC,2026-05-19 02:09:58 UTC
@antv/l7-mini,2.22.8,2026-05-19 02:06:00 UTC,2026-05-19 02:10:00 UTC
@antv/g-plugin-dragndrop,2.3.1,2026-05-19 02:05:59 UTC,2026-05-19 02:10:00 UTC
@antv/g6-extension-3d,0.3.23,2026-05-19 02:06:02 UTC,2026-05-19 02:10:03 UTC
@antv/component,2.3.11,2026-05-19 02:06:01 UTC,2026-05-19 02:10:06 UTC
jest-url-loader,0.2.0,2026-05-19 01:56:40 UTC,2026-05-19 02:10:06 UTC
@antv/g-lite,2.9.0,2026-05-19 02:06:04 UTC,2026-05-19 02:10:07 UTC
mcp-mermaid,0.6.1,2026-05-19 02:05:59 UTC,2026-05-19 02:10:08 UTC
@antv/l7-scene,2.27.10,2026-05-19 02:05:59 UTC,2026-05-19 02:10:08 UTC
echarts-for-react,3.1.7,2026-05-19 01:56:44 UTC,2026-05-19 02:10:10 UTC
@antv/x6-plugin-transform,2.3.8,2026-05-19 02:06:00 UTC,2026-05-19 02:10:10 UTC
@antv/chart-node-g6,0.2.4,2026-05-19 02:06:01 UTC,2026-05-19 02:10:15 UTC
@antv/ava,3.6.1,2026-05-19 02:06:05 UTC,2026-05-19 02:10:17 UTC
@antv/f-test-utils,1.2.9,2026-05-19 02:05:59 UTC,2026-05-19 02:10:18 UTC
@antv/ckb,2.2.4,2026-05-19 02:06:00 UTC,2026-05-19 02:10:19 UTC
@antv/g6-wx,0.2.1,2026-05-19 02:06:00 UTC,2026-05-19 02:10:20 UTC
boring-avatars-vanilla,1.2.2,2026-05-19 02:06:00 UTC,2026-05-19 02:10:21 UTC
@antv/xflow-hook,1.2.55,2026-05-19 02:06:00 UTC,2026-05-19 02:10:22 UTC
@antv/xflow-core,1.2.55,2026-05-19 02:06:03 UTC,2026-05-19 02:10:22 UTC
@antv/f2-canvas,1.2.5,2026-05-19 02:05:59 UTC,2026-05-19 02:10:23 UTC
@antv/g6-plugins,1.2.9,2026-05-19 02:06:00 UTC,2026-05-19 02:10:27 UTC
@antv/l7-renderer,2.27.10,2026-05-19 02:06:00 UTC,2026-05-19 02:10:28 UTC
ai-figure,0.6.0,2026-05-19 02:06:00 UTC,2026-05-19 02:10:31 UTC
@antv/f-my,1.12.0,2026-05-19 02:06:00 UTC,2026-05-19 02:10:31 UTC
@antv/geo-coord,1.2.8,2026-05-19 02:06:00 UTC,2026-05-19 02:10:38 UTC
@antv/li-p2,1.10.2,2026-05-19 02:06:02 UTC,2026-05-19 02:10:45 UTC
@antv/graphin-icons,1.2.0,2026-05-19 02:05:59 UTC,2026-05-19 02:10:45 UTC
@antv/s2-vue,2.4.0,2026-05-19 02:06:01 UTC,2026-05-19 02:10:46 UTC
@antv/g-mobile-webgl,1.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:10:46 UTC
@antv/dipper-hooks,0.4.1,2026-05-19 02:06:00 UTC,2026-05-19 02:10:47 UTC
lint-md,0.4.0,2026-05-19 02:06:01 UTC,2026-05-19 02:10:51 UTC
@antv/l7-core,2.27.10,2026-05-19 02:06:04 UTC,2026-05-19 02:10:53 UTC
@antv/li-p2,1.9.2,2026-05-19 01:56:41 UTC,2026-05-19 02:10:55 UTC
@antv/f2-context,0.2.1,2026-05-19 02:06:00 UTC,2026-05-19 02:10:57 UTC
@antv/narrative-text-schema,0.5.7,2026-05-19 02:06:00 UTC,2026-05-19 02:10:58 UTC
@antv/graphin-components,2.6.1,2026-05-19 02:06:00 UTC,2026-05-19 02:10:59 UTC
@antv/g-plugin-box2d,2.3.1,2026-05-19 02:05:59 UTC,2026-05-19 02:11:02 UTC
@antv/li-core-assets,1.5.7,2026-05-19 02:06:04 UTC,2026-05-19 02:11:02 UTC
@antv/x6-plugin-scroller,2.2.10,2026-05-19 02:06:01 UTC,2026-05-19 02:11:04 UTC
@antv/x6-plugin-clipboard,2.3.6,2026-05-19 02:06:00 UTC,2026-05-19 02:11:04 UTC
@antv/ava,3.5.1,2026-05-19 01:56:44 UTC,2026-05-19 02:11:06 UTC
@antv/path-util,3.2.1,2026-05-19 02:06:00 UTC,2026-05-19 02:11:06 UTC
@antv/g-plugin-mobile-interaction,1.2.42,2026-05-19 02:05:59 UTC,2026-05-19 02:11:09 UTC
@antv/g-perf,1.2.0,2026-05-19 02:05:59 UTC,2026-05-19 02:11:17 UTC
@antv/react-g,2.3.1,2026-05-19 02:06:01 UTC,2026-05-19 02:11:20 UTC
@antv/github-config-cli,0.3.0,2026-05-19 02:05:59 UTC,2026-05-19 02:11:24 UTC
@antv/s2,2.9.1,2026-05-19 02:06:02 UTC,2026-05-19 02:11:26 UTC
@antv/f6-hammerjs,0.2.2,2026-05-19 02:06:00 UTC,2026-05-19 02:11:29 UTC
@antv/s2-react,2.5.1,2026-05-19 02:06:04 UTC,2026-05-19 02:11:32 UTC
@antv/l7-pass,1.2.0,2026-05-19 02:06:00 UTC,2026-05-19 02:11:34 UTC
word-width,1.2.1,2026-05-19 02:06:00 UTC,2026-05-19 02:11:40 UTC
@antv/t8,0.5.0,2026-05-19 02:06:04 UTC,2026-05-19 02:11:40 UTC
@antv/d3-color,1.2.0,2026-05-19 02:05:59 UTC,2026-05-19 02:11:41 UTC
limit-size,0.3.4,2026-05-19 02:05:59 UTC,2026-05-19 02:11:41 UTC
@antv/g-layout-blocklike,1.9.49,2026-05-19 02:05:59 UTC,2026-05-19 02:11:44 UTC
@antv/x6,3.3.7,2026-05-19 02:06:01 UTC,2026-05-19 02:11:45 UTC
@antv/xflow-diff,1.2.0,2026-05-19 02:06:00 UTC,2026-05-19 02:11:48 UTC
@antv/torch,1.2.6,2026-05-19 02:06:00 UTC,2026-05-19 02:11:52 UTC
@antv/f2-algorithm,5.9.0,2026-05-19 02:05:59 UTC,2026-05-19 02:11:52 UTC
@antv/g-plugin-zdog-canvas-renderer,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:11:54 UTC
@antv/g-shader-components,2.2.0,2026-05-19 02:05:59 UTC,2026-05-19 02:11:55 UTC
@antv/g-plugin-rough-svg-renderer,2.3.1,2026-05-19 02:05:59 UTC,2026-05-19 02:11:56 UTC
@antv/g-plugin-control,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:11:59 UTC
@antv/g-plugin-svg-renderer,2.6.1,2026-05-19 02:06:00 UTC,2026-05-19 02:12:01 UTC
@antv/g-components,2.2.42,2026-05-19 02:06:00 UTC,2026-05-19 02:12:03 UTC
@antv/l7-source,2.27.10,2026-05-19 02:06:04 UTC,2026-05-19 02:12:05 UTC
fixed-round,1.2.2,2026-05-19 02:05:59 UTC,2026-05-19 02:12:06 UTC
@antv/g-canvaskit,1.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:12:07 UTC
@antv/l7,2.27.10,2026-05-19 02:06:01 UTC,2026-05-19 02:12:08 UTC
@antv/ckb,2.1.4,2026-05-19 01:56:42 UTC,2026-05-19 02:12:10 UTC
@antv/gpt-vis-ssr,0.5.7,2026-05-19 02:06:03 UTC,2026-05-19 02:12:10 UTC
@antv/g2-extension-plot,0.4.2,2026-05-19 02:05:59 UTC,2026-05-19 02:12:15 UTC
amapcn,0.3.2,2026-05-19 02:05:59 UTC,2026-05-19 02:12:17 UTC
@antv/x6-plugin-dnd,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:12:17 UTC
@antv/x6-vue-shape,3.2.2,2026-05-19 02:06:01 UTC,2026-05-19 02:12:17 UTC
@antv/x6-plugin-stencil,2.3.5,2026-05-19 02:06:00 UTC,2026-05-19 02:12:18 UTC
@antv/x6-react-components,2.2.9,2026-05-19 02:06:03 UTC,2026-05-19 02:12:19 UTC
@antv/g2,5.6.8,2026-05-19 02:06:01 UTC,2026-05-19 02:12:20 UTC
@antv/lite-insight,2.3.1,2026-05-19 02:06:01 UTC,2026-05-19 02:12:22 UTC
@antv/dipper-map,1.2.10,2026-05-19 02:06:02 UTC,2026-05-19 02:12:22 UTC
@antv/l7-layers,2.27.10,2026-05-19 02:06:02 UTC,2026-05-19 02:12:28 UTC
@antv/g-plugin-image-loader,2.5.1,2026-05-19 02:05:59 UTC,2026-05-19 02:12:28 UTC
@antv/g-pattern,2.2.42,2026-05-19 02:05:59 UTC,2026-05-19 02:12:30 UTC
@antv/g-plugin-canvas-renderer,2.7.1,2026-05-19 02:06:01 UTC,2026-05-19 02:12:31 UTC
@antv/f2-graphic,0.2.16,2026-05-19 02:06:03 UTC,2026-05-19 02:12:34 UTC
@antv/g-css-layout-api,1.2.38,2026-05-19 02:06:00 UTC,2026-05-19 02:12:35 UTC
@antv/chart-visualization-skills,0.3.3,2026-05-19 02:06:00 UTC,2026-05-19 02:12:35 UTC
@antv/g6-pc,0.10.25,2026-05-19 02:06:03 UTC,2026-05-19 02:12:37 UTC
jest-less-loader,0.4.0,2026-05-19 02:05:59 UTC,2026-05-19 02:12:37 UTC
@antv/wx-f2,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:12:40 UTC
filesize.js,2.2.0,2026-05-19 02:05:59 UTC,2026-05-19 02:12:40 UTC
slice.js,1.3.1,2026-05-19 02:05:59 UTC,2026-05-19 02:12:41 UTC
jest-url-loader,0.3.0,2026-05-19 02:05:59 UTC,2026-05-19 02:12:41 UTC
@antv/gi-assets-basic,2.6.40,2026-05-19 02:06:01 UTC,2026-05-19 02:12:41 UTC
@antv/calendar-heatmap,1.2.2,2026-05-19 01:56:42 UTC,2026-05-19 02:12:44 UTC
@antv/l7plot,0.7.11,2026-05-19 02:06:02 UTC,2026-05-19 02:12:50 UTC
@antv/l7-scene,2.26.10,2026-05-19 01:56:42 UTC,2026-05-19 02:12:51 UTC
@antv/f-vue,1.12.0,2026-05-19 02:06:00 UTC,2026-05-19 02:12:52 UTC
@antv/a8,0.2.1,2026-05-19 02:06:00 UTC,2026-05-19 02:12:55 UTC
@antv/translator,1.1.1,2026-05-19 01:56:41 UTC,2026-05-19 02:12:56 UTC
@antv/g6,5.3.1,2026-05-19 02:06:01 UTC,2026-05-19 02:12:56 UTC
@antv/g,6.5.1,2026-05-19 02:06:00 UTC,2026-05-19 02:12:56 UTC
@antv/dipper-component,0.2.4,2026-05-19 02:06:00 UTC,2026-05-19 02:12:57 UTC
@antv/g-css-typed-om-api,1.2.38,2026-05-19 02:05:59 UTC,2026-05-19 02:12:58 UTC
@antv/gi-assets-advance,2.7.22,2026-05-19 02:06:02 UTC,2026-05-19 02:13:01 UTC
@antv/g-plugin-html-renderer,2.5.1,2026-05-19 02:05:59 UTC,2026-05-19 02:13:05 UTC
@antv/xflow-extension,1.2.55,2026-05-19 02:06:01 UTC,2026-05-19 02:13:11 UTC
@antv/g2-ssr,0.4.0,2026-05-19 02:06:00 UTC,2026-05-19 02:13:12 UTC
@antv/l7-district,2.5.12,2026-05-19 02:05:59 UTC,2026-05-19 02:13:13 UTC
@antv/d3-interpolate,1.2.3,2026-05-19 02:06:00 UTC,2026-05-19 02:13:18 UTC
@antv/narrative-text-editor,0.4.20,2026-05-19 02:06:04 UTC,2026-05-19 02:13:19 UTC
@antv/chart-linter,1.3.6,2026-05-19 02:06:03 UTC,2026-05-19 02:13:19 UTC
@antv/g-plugin-yoga,2.5.1,2026-05-19 02:06:00 UTC,2026-05-19 02:13:20 UTC
@antv/ava-react,3.5.2,2026-05-19 02:06:03 UTC,2026-05-19 02:13:24 UTC
@antv/x6-components,0.11.7,2026-05-19 01:56:44 UTC,2026-05-19 02:13:31 UTC
@antv/thumbnails,2.2.0,2026-05-19 02:06:03 UTC,2026-05-19 02:13:38 UTC
@antv/my-f2-pc,0.3.1,2026-05-19 02:05:59 UTC,2026-05-19 02:13:45 UTC
@antv/g6-ssr,0.3.1,2026-05-19 02:06:01 UTC,2026-05-19 02:13:47 UTC
@antv/g-plugin-device-renderer,2.8.1,2026-05-19 02:06:03 UTC,2026-05-19 02:13:47 UTC
lint-md-cli,0.3.2,2026-05-19 02:06:00 UTC,2026-05-19 02:13:49 UTC
@antv/f2-my,4.2.52,2026-05-19 02:05:59 UTC,2026-05-19 02:13:50 UTC
@antv/g2plot,2.6.35,2026-05-19 02:06:01 UTC,2026-05-19 02:13:50 UTC
@antv/util,3.5.11,2026-05-19 02:06:01 UTC,2026-05-19 02:13:50 UTC
@antv/semantic-release-pnpm,1.2.4,2026-05-19 02:06:00 UTC,2026-05-19 02:13:52 UTC
@antv/x6-common,2.2.17,2026-05-19 02:06:03 UTC,2026-05-19 02:13:55 UTC
@antv/g-plugin-gesture,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:13:58 UTC
@antv/g-plugin-gpgpu,1.11.20,2026-05-19 02:05:59 UTC,2026-05-19 02:14:03 UTC
@antv/f-react,1.12.0,2026-05-19 02:06:00 UTC,2026-05-19 02:14:19 UTC
@antv/f-wx,1.12.0,2026-05-19 02:05:59 UTC,2026-05-19 02:14:20 UTC
ribbon.js,1.1.2,2026-05-19 02:05:59 UTC,2026-05-19 02:14:21 UTC
@antv/f6-ui,1.2.3,2026-05-19 02:05:59 UTC,2026-05-19 02:14:21 UTC
@antv/l7-mapkit,0.7.0,2026-05-19 02:05:59 UTC,2026-05-19 02:14:25 UTC
@antv/g-plugin-canvas-path-generator,2.3.26,2026-05-19 02:06:01 UTC,2026-05-19 02:14:29 UTC
@antv/g6-plugin-map-view,0.2.4,2026-05-19 02:06:00 UTC,2026-05-19 02:14:30 UTC
@antv/li-editor,1.8.1,2026-05-19 02:06:02 UTC,2026-05-19 02:14:31 UTC
@antv/g-compat,1.2.11,2026-05-19 02:06:00 UTC,2026-05-19 02:14:35 UTC
@antv/g-plugin-physx,2.3.1,2026-05-19 02:06:00 UTC,2026-05-19 02:14:35 UTC
